,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type,Year (BS),Year (AD),Indicator,Value
1152,APPROXIMATE,"Saptari, Nepal",ChIJ54SoT-nl7jkRScVSCeeUsls,Saptari,26.6172621,86.7013894,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,14
1153,APPROXIMATE,"Saptari, Nepal",ChIJ54SoT-nl7jkRScVSCeeUsls,Saptari,26.6172621,86.7013894,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),14
1154,APPROXIMATE,"Saptari, Nepal",ChIJ54SoT-nl7jkRScVSCeeUsls,Saptari,26.6172621,86.7013894,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,19015
1155,APPROXIMATE,"Siraha, Nepal",ChIJjdfQAGaf7jkRhs0m6LLzYrc,Siraha,26.7957017,86.2970998,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,59
1156,APPROXIMATE,"Siraha, Nepal",ChIJjdfQAGaf7jkRhs0m6LLzYrc,Siraha,26.7957017,86.2970998,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,49
1157,APPROXIMATE,"Siraha, Nepal",ChIJjdfQAGaf7jkRhs0m6LLzYrc,Siraha,26.7957017,86.2970998,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,32
1158,APPROXIMATE,"Siraha, Nepal",ChIJjdfQAGaf7jkRhs0m6LLzYrc,Siraha,26.7957017,86.2970998,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),206
1159,APPROXIMATE,"Siraha, Nepal",ChIJjdfQAGaf7jkRhs0m6LLzYrc,Siraha,26.7957017,86.2970998,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,29
1160,APPROXIMATE,"Siraha, Nepal",ChIJjdfQAGaf7jkRhs0m6LLzYrc,Siraha,26.7957017,86.2970998,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),28
1161,APPROXIMATE,"Siraha, Nepal",ChIJjdfQAGaf7jkRhs0m6LLzYrc,Siraha,26.7957017,86.2970998,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,28778
1162,APPROXIMATE,"Dhanusa, Nepal",ChIJJfqHld4Q7DkRUUtSO8rXchM,Dhanusha,26.8350474,86.0121573,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,127
1163,APPROXIMATE,"Dhanusa, Nepal",ChIJJfqHld4Q7DkRUUtSO8rXchM,Dhanusha,26.8350474,86.0121573,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,95
1164,APPROXIMATE,"Dhanusa, Nepal",ChIJJfqHld4Q7DkRUUtSO8rXchM,Dhanusha,26.8350474,86.0121573,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,61
1165,APPROXIMATE,"Dhanusa, Nepal",ChIJJfqHld4Q7DkRUUtSO8rXchM,Dhanusha,26.8350474,86.0121573,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),328
1166,APPROXIMATE,"Dhanusa, Nepal",ChIJJfqHld4Q7DkRUUtSO8rXchM,Dhanusha,26.8350474,86.0121573,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,9
1167,APPROXIMATE,"Dhanusa, Nepal",ChIJJfqHld4Q7DkRUUtSO8rXchM,Dhanusha,26.8350474,86.0121573,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),12
1168,APPROXIMATE,"Dhanusa, Nepal",ChIJJfqHld4Q7DkRUUtSO8rXchM,Dhanusha,26.8350474,86.0121573,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,29106
1169,APPROXIMATE,"Mahottari, Nepal",ChIJVcTcLVVu7DkRRDqdwqwNn-I,Mahottari,26.8761922,85.80766,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,120
1170,APPROXIMATE,"Mahottari, Nepal",ChIJVcTcLVVu7DkRRDqdwqwNn-I,Mahottari,26.8761922,85.80766,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,128
1171,APPROXIMATE,"Mahottari, Nepal",ChIJVcTcLVVu7DkRRDqdwqwNn-I,Mahottari,26.8761922,85.80766,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,24
1172,APPROXIMATE,"Mahottari, Nepal",ChIJVcTcLVVu7DkRRDqdwqwNn-I,Mahottari,26.8761922,85.80766,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),400
1173,APPROXIMATE,"Mahottari, Nepal",ChIJVcTcLVVu7DkRRDqdwqwNn-I,Mahottari,26.8761922,85.80766,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,16
1174,APPROXIMATE,"Mahottari, Nepal",ChIJVcTcLVVu7DkRRDqdwqwNn-I,Mahottari,26.8761922,85.80766,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),7
1175,APPROXIMATE,"Mahottari, Nepal",ChIJVcTcLVVu7DkRRDqdwqwNn-I,Mahottari,26.8761922,85.80766,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,24269
1176,APPROXIMATE,"Sarlahi, Nepal",ChIJe1zpVfCG7DkRl_fR7vRN-7Q,Sarlahi,26.9627141,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,90
1177,APPROXIMATE,"Sarlahi, Nepal",ChIJe1zpVfCG7DkRl_fR7vRN-7Q,Sarlahi,26.9627141,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,181
1178,APPROXIMATE,"Sarlahi, Nepal",ChIJe1zpVfCG7DkRl_fR7vRN-7Q,Sarlahi,26.9627141,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,38
1179,APPROXIMATE,"Sarlahi, Nepal",ChIJe1zpVfCG7DkRl_fR7vRN-7Q,Sarlahi,26.9627141,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),391
1180,APPROXIMATE,"Sarlahi, Nepal",ChIJe1zpVfCG7DkRl_fR7vRN-7Q,Sarlahi,26.9627141,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,21
1181,APPROXIMATE,"Sarlahi, Nepal",ChIJe1zpVfCG7DkRl_fR7vRN-7Q,Sarlahi,26.9627141,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),15
1182,APPROXIMATE,"Sarlahi, Nepal",ChIJe1zpVfCG7DkRl_fR7vRN-7Q,Sarlahi,26.9627141,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,57686
1183,APPROXIMATE,"Sindhuli, Nepal",ChIJYz5XLKiS6zkRyGcDAZT3wSA,Sindhuli,27.2568824,85.971322,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,24
1184,APPROXIMATE,"Sindhuli, Nepal",ChIJYz5XLKiS6zkRyGcDAZT3wSA,Sindhuli,27.2568824,85.971322,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,15
1185,APPROXIMATE,"Sindhuli, Nepal",ChIJYz5XLKiS6zkRyGcDAZT3wSA,Sindhuli,27.2568824,85.971322,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,15
1186,APPROXIMATE,"Sindhuli, Nepal",ChIJYz5XLKiS6zkRyGcDAZT3wSA,Sindhuli,27.2568824,85.971322,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),173
1187,APPROXIMATE,"Sindhuli, Nepal",ChIJYz5XLKiS6zkRyGcDAZT3wSA,Sindhuli,27.2568824,85.971322,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,24
1188,APPROXIMATE,"Sindhuli, Nepal",ChIJYz5XLKiS6zkRyGcDAZT3wSA,Sindhuli,27.2568824,85.971322,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),10
1189,APPROXIMATE,"Sindhuli, Nepal",ChIJYz5XLKiS6zkRyGcDAZT3wSA,Sindhuli,27.2568824,85.971322,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,12857
1190,APPROXIMATE,"Ramechhap, Nepal",ChIJS9XaNh_d6zkRr-MnWq8s6l0,Ramechhap,27.3553556,86.1344697,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,56
1191,APPROXIMATE,"Ramechhap, Nepal",ChIJS9XaNh_d6zkRr-MnWq8s6l0,Ramechhap,27.3553556,86.1344697,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,19
1192,APPROXIMATE,"Ramechhap, Nepal",ChIJS9XaNh_d6zkRr-MnWq8s6l0,Ramechhap,27.3553556,86.1344697,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,22
1193,APPROXIMATE,"Ramechhap, Nepal",ChIJS9XaNh_d6zkRr-MnWq8s6l0,Ramechhap,27.3553556,86.1344697,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),136
1194,APPROXIMATE,"Ramechhap, Nepal",ChIJS9XaNh_d6zkRr-MnWq8s6l0,Ramechhap,27.3553556,86.1344697,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,22
1195,APPROXIMATE,"Ramechhap, Nepal",ChIJS9XaNh_d6zkRr-MnWq8s6l0,Ramechhap,27.3553556,86.1344697,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),15
1196,APPROXIMATE,"Ramechhap, Nepal",ChIJS9XaNh_d6zkRr-MnWq8s6l0,Ramechhap,27.3553556,86.1344697,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,22643
1197,APPROXIMATE,"Dolakha, Nepal",ChIJXRIlqY_T6zkRbNWpejJqKpM,Dolkha,27.7784288,86.1751759,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,72
1198,APPROXIMATE,"Dolakha, Nepal",ChIJXRIlqY_T6zkRbNWpejJqKpM,Dolkha,27.7784288,86.1751759,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,32
1199,APPROXIMATE,"Dolakha, Nepal",ChIJXRIlqY_T6zkRbNWpejJqKpM,Dolkha,27.7784288,86.1751759,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,40
1200,APPROXIMATE,"Dolakha, Nepal",ChIJXRIlqY_T6zkRbNWpejJqKpM,Dolkha,27.7784288,86.1751759,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),166
1201,APPROXIMATE,"Dolakha, Nepal",ChIJXRIlqY_T6zkRbNWpejJqKpM,Dolkha,27.7784288,86.1751759,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,33
1202,APPROXIMATE,"Dolakha, Nepal",ChIJXRIlqY_T6zkRbNWpejJqKpM,Dolkha,27.7784288,86.1751759,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),67
1203,APPROXIMATE,"Dolakha, Nepal",ChIJXRIlqY_T6zkRbNWpejJqKpM,Dolkha,27.7784288,86.1751759,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,28602
1204,APPROXIMATE,"Sindhupalchok, Nepal",ChIJtSiH0rNT6jkRkNDJxBXYiRg,Sindhupalchowk,27.9512034,85.684578,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,178
1205,APPROXIMATE,"Sindhupalchok, Nepal",ChIJtSiH0rNT6jkRkNDJxBXYiRg,Sindhupalchowk,27.9512034,85.684578,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,88
1206,APPROXIMATE,"Sindhupalchok, Nepal",ChIJtSiH0rNT6jkRkNDJxBXYiRg,Sindhupalchowk,27.9512034,85.684578,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,44
1207,APPROXIMATE,"Sindhupalchok, Nepal",ChIJtSiH0rNT6jkRkNDJxBXYiRg,Sindhupalchowk,27.9512034,85.684578,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),180
1208,APPROXIMATE,"Sindhupalchok, Nepal",ChIJtSiH0rNT6jkRkNDJxBXYiRg,Sindhupalchowk,27.9512034,85.684578,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,44
1209,APPROXIMATE,"Sindhupalchok, Nepal",ChIJtSiH0rNT6jkRkNDJxBXYiRg,Sindhupalchowk,27.9512034,85.684578,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),117
1210,APPROXIMATE,"Sindhupalchok, Nepal",ChIJtSiH0rNT6jkRkNDJxBXYiRg,Sindhupalchowk,27.9512034,85.684578,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,22902
1211,APPROXIMATE,"Kavrepalanchok, Nepal",ChIJMwRWFKkL6zkRc4mdqK-ivmY,Kavre,27.525942,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,329
1212,APPROXIMATE,"Kavrepalanchok, Nepal",ChIJMwRWFKkL6zkRc4mdqK-ivmY,Kavre,27.525942,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,236
1213,APPROXIMATE,"Kavrepalanchok, Nepal",ChIJMwRWFKkL6zkRc4mdqK-ivmY,Kavre,27.525942,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,157
1214,APPROXIMATE,"Kavrepalanchok, Nepal",ChIJMwRWFKkL6zkRc4mdqK-ivmY,Kavre,27.525942,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),553
1215,APPROXIMATE,"Kavrepalanchok, Nepal",ChIJMwRWFKkL6zkRc4mdqK-ivmY,Kavre,27.525942,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,191
1216,APPROXIMATE,"Kavrepalanchok, Nepal",ChIJMwRWFKkL6zkRc4mdqK-ivmY,Kavre,27.525942,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),243
1217,APPROXIMATE,"Kavrepalanchok, Nepal",ChIJMwRWFKkL6zkRc4mdqK-ivmY,Kavre,27.525942,85.56121,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,58571
1218,APPROXIMATE,"Lalitpur, Nepal",ChIJI8FpxjwU6zkROZzbNL9U2EA,Lalitpur,27.5419673,85.3342973,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,0
1219,APPROXIMATE,"Lalitpur, Nepal",ChIJI8FpxjwU6zkROZzbNL9U2EA,Lalitpur,27.5419673,85.3342973,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,0
1220,APPROXIMATE,"Lalitpur, Nepal",ChIJI8FpxjwU6zkROZzbNL9U2EA,Lalitpur,27.5419673,85.3342973,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,0
1221,APPROXIMATE,"Lalitpur, Nepal",ChIJI8FpxjwU6zkROZzbNL9U2EA,Lalitpur,27.5419673,85.3342973,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),0
1222,APPROXIMATE,"Lalitpur, Nepal",ChIJI8FpxjwU6zkROZzbNL9U2EA,Lalitpur,27.5419673,85.3342973,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,0
1223,APPROXIMATE,"Lalitpur, Nepal",ChIJI8FpxjwU6zkROZzbNL9U2EA,Lalitpur,27.5419673,85.3342973,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),0
1224,APPROXIMATE,"Lalitpur, Nepal",ChIJI8FpxjwU6zkROZzbNL9U2EA,Lalitpur,27.5419673,85.3342973,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,221276
1225,APPROXIMATE,"Bhaktapur, Nepal",ChIJoWuAQq4a6zkRgl5OQHngSVQ,Bhaktapur ,27.6710221,85.4298197,1,,OK,"locality,political",2070/71,2013/14,Hernia,57
1226,APPROXIMATE,"Bhaktapur, Nepal",ChIJoWuAQq4a6zkRgl5OQHngSVQ,Bhaktapur ,27.6710221,85.4298197,1,,OK,"locality,political",2070/71,2013/14,Hydrocelle,52
1227,APPROXIMATE,"Bhaktapur, Nepal",ChIJoWuAQq4a6zkRgl5OQHngSVQ,Bhaktapur ,27.6710221,85.4298197,1,,OK,"locality,political",2070/71,2013/14,Phimosis/Para - Phimosis,20
1228,APPROXIMATE,"Bhaktapur, Nepal",ChIJoWuAQq4a6zkRgl5OQHngSVQ,Bhaktapur ,27.6710221,85.4298197,1,,OK,"locality,political",2070/71,2013/14,Haemorhoids/(Piles),321
1229,APPROXIMATE,"Bhaktapur, Nepal",ChIJoWuAQq4a6zkRgl5OQHngSVQ,Bhaktapur ,27.6710221,85.4298197,1,,OK,"locality,political",2070/71,2013/14,Epedidymitis/Orchitis,45
1230,APPROXIMATE,"Bhaktapur, Nepal",ChIJoWuAQq4a6zkRgl5OQHngSVQ,Bhaktapur ,27.6710221,85.4298197,1,,OK,"locality,political",2070/71,2013/14,Prostatism (BEP/BPH),60
1231,APPROXIMATE,"Bhaktapur, Nepal",ChIJoWuAQq4a6zkRgl5OQHngSVQ,Bhaktapur ,27.6710221,85.4298197,1,,OK,"locality,political",2070/71,2013/14,Others,41242
1232,APPROXIMATE,"Kathmandu 44600, Nepal",ChIJv6p7MIoZ6zkR6rGN8Rt8E7U,Kathmandu,27.7172453,85.3239605,1,44600,OK,"locality,political",2070/71,2013/14,Hernia,2196
1233,APPROXIMATE,"Kathmandu 44600, Nepal",ChIJv6p7MIoZ6zkR6rGN8Rt8E7U,Kathmandu,27.7172453,85.3239605,1,44600,OK,"locality,political",2070/71,2013/14,Hydrocelle,1460
1234,APPROXIMATE,"Kathmandu 44600, Nepal",ChIJv6p7MIoZ6zkR6rGN8Rt8E7U,Kathmandu,27.7172453,85.3239605,1,44600,OK,"locality,political",2070/71,2013/14,Phimosis/Para - Phimosis,630
1235,APPROXIMATE,"Kathmandu 44600, Nepal",ChIJv6p7MIoZ6zkR6rGN8Rt8E7U,Kathmandu,27.7172453,85.3239605,1,44600,OK,"locality,political",2070/71,2013/14,Haemorhoids/(Piles),2858
1236,APPROXIMATE,"Kathmandu 44600, Nepal",ChIJv6p7MIoZ6zkR6rGN8Rt8E7U,Kathmandu,27.7172453,85.3239605,1,44600,OK,"locality,political",2070/71,2013/14,Epedidymitis/Orchitis,337
1237,APPROXIMATE,"Kathmandu 44600, Nepal",ChIJv6p7MIoZ6zkR6rGN8Rt8E7U,Kathmandu,27.7172453,85.3239605,1,44600,OK,"locality,political",2070/71,2013/14,Prostatism (BEP/BPH),1933
1238,APPROXIMATE,"Kathmandu 44600, Nepal",ChIJv6p7MIoZ6zkR6rGN8Rt8E7U,Kathmandu,27.7172453,85.3239605,1,44600,OK,"locality,political",2070/71,2013/14,Others,150402
1239,APPROXIMATE,"Nuwakot, Nepal",ChIJxZZyHUrZ6jkR4Wbyk-_xK_U,Nuwakot,27.8866393,85.1479364,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,85
1240,APPROXIMATE,"Nuwakot, Nepal",ChIJxZZyHUrZ6jkR4Wbyk-_xK_U,Nuwakot,27.8866393,85.1479364,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,177
1241,APPROXIMATE,"Nuwakot, Nepal",ChIJxZZyHUrZ6jkR4Wbyk-_xK_U,Nuwakot,27.8866393,85.1479364,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,29
1242,APPROXIMATE,"Nuwakot, Nepal",ChIJxZZyHUrZ6jkR4Wbyk-_xK_U,Nuwakot,27.8866393,85.1479364,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),263
1243,APPROXIMATE,"Nuwakot, Nepal",ChIJxZZyHUrZ6jkR4Wbyk-_xK_U,Nuwakot,27.8866393,85.1479364,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,31
1244,APPROXIMATE,"Nuwakot, Nepal",ChIJxZZyHUrZ6jkR4Wbyk-_xK_U,Nuwakot,27.8866393,85.1479364,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),46
1245,APPROXIMATE,"Nuwakot, Nepal",ChIJxZZyHUrZ6jkR4Wbyk-_xK_U,Nuwakot,27.8866393,85.1479364,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,15447
1246,APPROXIMATE,"Rasuwa, Nepal",ChIJD3qnHGrs6jkR6BjPvGH8sO8,Rasuwa,28.1727326,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,3
1247,APPROXIMATE,"Rasuwa, Nepal",ChIJD3qnHGrs6jkR6BjPvGH8sO8,Rasuwa,28.1727326,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,14
1248,APPROXIMATE,"Rasuwa, Nepal",ChIJD3qnHGrs6jkR6BjPvGH8sO8,Rasuwa,28.1727326,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,2
1249,APPROXIMATE,"Rasuwa, Nepal",ChIJD3qnHGrs6jkR6BjPvGH8sO8,Rasuwa,28.1727326,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),40
1250,APPROXIMATE,"Rasuwa, Nepal",ChIJD3qnHGrs6jkR6BjPvGH8sO8,Rasuwa,28.1727326,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,6
1251,APPROXIMATE,"Rasuwa, Nepal",ChIJD3qnHGrs6jkR6BjPvGH8sO8,Rasuwa,28.1727326,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),3
1252,APPROXIMATE,"Rasuwa, Nepal",ChIJD3qnHGrs6jkR6BjPvGH8sO8,Rasuwa,28.1727326,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,4342
1253,APPROXIMATE,"Dhading, Nepal",ChIJUZZao3DUlDkRQgK6fIMjhrM,Dhading,27.9711357,84.8984775,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,133
1254,APPROXIMATE,"Dhading, Nepal",ChIJUZZao3DUlDkRQgK6fIMjhrM,Dhading,27.9711357,84.8984775,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,206
1255,APPROXIMATE,"Dhading, Nepal",ChIJUZZao3DUlDkRQgK6fIMjhrM,Dhading,27.9711357,84.8984775,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,24
1256,APPROXIMATE,"Dhading, Nepal",ChIJUZZao3DUlDkRQgK6fIMjhrM,Dhading,27.9711357,84.8984775,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),366
1257,APPROXIMATE,"Dhading, Nepal",ChIJUZZao3DUlDkRQgK6fIMjhrM,Dhading,27.9711357,84.8984775,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,80
1258,APPROXIMATE,"Dhading, Nepal",ChIJUZZao3DUlDkRQgK6fIMjhrM,Dhading,27.9711357,84.8984775,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),137
1259,APPROXIMATE,"Dhading, Nepal",ChIJUZZao3DUlDkRQgK6fIMjhrM,Dhading,27.9711357,84.8984775,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,26978
1260,APPROXIMATE,"Makwanpur, Nepal",ChIJhzbu3PLLlDkRxiYuqXdKf70,Makawanpur,27.5546357,85.023346,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,43
1261,APPROXIMATE,"Makwanpur, Nepal",ChIJhzbu3PLLlDkRxiYuqXdKf70,Makawanpur,27.5546357,85.023346,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,28
1262,APPROXIMATE,"Makwanpur, Nepal",ChIJhzbu3PLLlDkRxiYuqXdKf70,Makawanpur,27.5546357,85.023346,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,30
1263,APPROXIMATE,"Makwanpur, Nepal",ChIJhzbu3PLLlDkRxiYuqXdKf70,Makawanpur,27.5546357,85.023346,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),146
1264,APPROXIMATE,"Makwanpur, Nepal",ChIJhzbu3PLLlDkRxiYuqXdKf70,Makawanpur,27.5546357,85.023346,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,11
1265,APPROXIMATE,"Makwanpur, Nepal",ChIJhzbu3PLLlDkRxiYuqXdKf70,Makawanpur,27.5546357,85.023346,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),20
1266,APPROXIMATE,"Makwanpur, Nepal",ChIJhzbu3PLLlDkRxiYuqXdKf70,Makawanpur,27.5546357,85.023346,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,22876
1267,APPROXIMATE,"Rautahat, Nepal",ChIJ55dlO8qY7DkR0ulW319XZlk,Rautahat,27.0486903,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,40
1268,APPROXIMATE,"Rautahat, Nepal",ChIJ55dlO8qY7DkR0ulW319XZlk,Rautahat,27.0486903,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,47
1269,APPROXIMATE,"Rautahat, Nepal",ChIJ55dlO8qY7DkR0ulW319XZlk,Rautahat,27.0486903,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Phimosis/Para - Phimosis,9
1270,APPROXIMATE,"Rautahat, Nepal",ChIJ55dlO8qY7DkR0ulW319XZlk,Rautahat,27.0486903,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Haemorhoids/(Piles),175
1271,APPROXIMATE,"Rautahat, Nepal",ChIJ55dlO8qY7DkR0ulW319XZlk,Rautahat,27.0486903,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Epedidymitis/Orchitis,3
1272,APPROXIMATE,"Rautahat, Nepal",ChIJ55dlO8qY7DkR0ulW319XZlk,Rautahat,27.0486903,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Prostatism (BEP/BPH),12
1273,APPROXIMATE,"Rautahat, Nepal",ChIJ55dlO8qY7DkR0ulW319XZlk,Rautahat,27.0486903,85.3136218,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Others,23082
1274,APPROXIMATE,"Bari, Metropolitan City of Bari, Italy",ChIJIaW6OGDoRxMR-2uWyfKKAUY,Bara,41.1171488,16.8719083,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hernia,44
1275,APPROXIMATE,"Bari, Metropolitan City of Bari, Italy",ChIJIaW6OGDoRxMR-2uWyfKKAUY,Bara,41.1171488,16.8719083,1,,OK,"administrative_area_level_3,political",2070/71,2013/14,Hydrocelle,52
